model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
gpt-5.4,5,61707e,web,39,0.23611857936845587,0.44748231369324365,1.3063914193397868,0.4275531003161334,0.6151525448190248,0.2160811894426164
gpt-5.4,6,61707e,web,42,0.02483817507065035,0.40431708126803423,1.3807237274462694,0.10222895840894208,0.5352102219126831,0.018242828198771873
gpt-5.4,7,61707e,web,43,0.09917963003964282,0.433055034088032,1.2635346919448716,0.2055408754510888,0.5617649431963956,0.04431079760353644
gpt-5.4,8,61707e,web,42,0.09924212254131612,0.4147157683693952,1.41313203719027,0.21316379612804856,0.5492115490822608,0.13863167357726575
gpt-5.4,9,61707e,web,42,0.18166543688905468,0.44974151565099274,1.2087783414507847,0.3502477352712622,0.5752214375618666,0.23659112449107403
gpt-5.4,10,61707e,web,43,0.06896324060308599,0.4317189977311563,1.5386275356933359,0.22408660727312532,0.5562948320493987,0.020736145544786814
gpt-5.4,1,67225a,desktop,43,0.6375573830640547,0.6130335399993345,0.4723386474313895,1.2435931826554105,0.8391333706976629,0.40739040423423667
gpt-5.4,4,67225a,desktop,40,0.6798431372752376,0.6427611626356176,0.42580583640288483,1.2997211303199487,0.8414442245508422,0.47012745730716204
gpt-5.4,6,67225a,desktop,40,0.7994233972718372,0.7010766012545993,0.3084465043385555,1.5311305330920384,0.871105080210631,0.6888557092591412
gpt-5.4,2,67225a,desktop,42,0.40442906134323053,0.49202919147970486,0.8012515001015864,0.7900365699732895,0.7907920866060005,0.11784735972456661
gpt-5.4,3,67225a,desktop,44,0.7044644205557273,0.6457636175423009,0.41938572434187726,1.3384209686358137,0.8482114525092501,0.5299271553438712
gpt-5.4,5,67225a,desktop,42,0.695215972490399,0.6436135362821689,0.4145947005019342,1.3264993224343655,0.8468271702389882,0.49970601675120224
gpt-5.4,9,67225a,desktop,40,0.7070014182008203,0.6454601626756086,0.41383557558092504,1.3729571399736749,0.8526917769376107,0.5245923967700347
gpt-5.4,8,67225a,desktop,40,0.7344893447497977,0.6536915734402269,0.40582822746983593,1.4420130748926732,0.8595939410554683,0.5746404337026518
gpt-5.4,7,67225a,desktop,40,0.6610239962686828,0.620732258936833,0.4926438751843344,1.2483758203591058,0.8331791944010041,0.4430505174527234
gpt-5.4,10,67225a,desktop,40,0.5939590180195387,0.5978117380234665,0.5262250999119454,1.1385023605064855,0.825765686220111,0.29926249560016466
gpt-5.4,5,69a8c4,web,53,-0.05562736704113362,0.3693155981986691,2.8391867503047767,-0.09660639452092683,0.4525849087897726,-0.12149755698779546
gpt-5.4,3,69a8c4,web,47,-0.012458047278947127,0.38111035121361375,1.856979202665394,-0.04481878217064375,0.5015383947077868,-0.047450083967208005
gpt-5.4,4,69a8c4,web,50,-0.05262104004357475,0.36974107126968236,2.370436618295552,-0.11327331728290135,0.46199429347471244,-0.11382489512098595
gpt-5.4,1,69a8c4,web,48,-0.049184765706807326,0.36088396722539595,2.0968172346542855,-0.10973672228391426,0.47509493783877016,-0.11008421484930561
gpt-5.4,2,69a8c4,web,50,-0.060003188134193454,0.3540752512504607,2.419088733626139,-0.1243976588156209,0.4660299847043467,-0.12988883713879226
gpt-5.4,1,6a889e,poster,40,0.3986237884381434,0.546276465599163,0.7356673264994027,0.662824429400677,0.6915668960983913,0.3877253940447364
gpt-5.4,2,6a889e,poster,40,0.33058238744184393,0.515743818162441,0.7776873416336245,0.5846660731946475,0.6762991722530319,0.3118850011834187
gpt-5.4,3,6a889e,poster,36,0.2149346375031692,0.5029456964145842,0.8799087569013865,0.4002053609398082,0.6183054187790454,0.1898218655299519
gpt-5.4,4,6a889e,poster,37,0.2918057240392975,0.5219649664773767,0.8330065244384323,0.5215537291002207,0.6499843451407893,0.2694684033967776
gpt-5.4,5,6a889e,poster,40,0.4179313315192859,0.5571643126991167,0.7039692645255667,0.7199029841649028,0.7114403205953671,0.40467340132637514
gpt-5.4,7,69a8c4,web,48,-0.03973943395146054,0.36631454166168265,2.8161865938032786,-0.0839249736671223,0.4748752815595857,-0.11095245428388996
gpt-5.4,6,69a8c4,web,50,-0.006472145187552642,0.3883750280927686,2.4243481782114005,-0.04359933393255649,0.4873476132358242,-0.07865946677715363
gpt-5.4,8,6a889e,poster,36,0.3402044637287029,0.5295770222593028,0.7818166987632816,0.612208864074942,0.6785287814084895,0.3272413368610578
gpt-5.4,6,6a889e,poster,36,0.2659929872664101,0.5067876275420987,0.850473787225467,0.4829379134204318,0.6421700498318081,0.24188185642908294
gpt-5.4,7,6a889e,poster,40,0.15514019280130018,0.4960911137307368,0.939107800860361,0.31743869505713795,0.5905126237507442,0.11634119279942617
gpt-5.4,8,69a8c4,web,49,-0.06669737220951719,0.350429058928425,2.746512449821081,-0.11696971094975744,0.44565109654430907,-0.10246965484091733
gpt-5.4,9,69a8c4,web,49,0.053990841242842126,0.4118923174836466,1.8881940320443098,0.08330569260113989,0.525601942293192,-0.003867681173376501
gpt-5.4,9,6a889e,poster,40,0.320796558557036,0.5215192421945887,0.7953685032069909,0.5736174889159408,0.6694705304439094,0.3010836523988467
gpt-5.4,10,6a889e,poster,35,0.1924130218949464,0.497655371109448,0.9350021709731189,0.37505184866060476,0.6111332044393586,0.16106938779419208
gpt-5.4,1,7cc04a,desktop,42,0.5677253742033811,0.5625854328895437,0.658373390979606,1.1273883756236747,0.7965183074062177,0.4887855564990258
gpt-5.4,10,69a8c4,web,46,-0.049145796375542325,0.3628819882950536,2.6876453540759426,-0.0841741952186493,0.46269914774009513,-0.11923807668165895
gpt-5.4,3,7cc04a,desktop,45,0.5389825252993375,0.54235767389524,0.6864443516149545,1.064679914830568,0.7899290094079028,0.411534782935086
gpt-5.4,6,7cc04a,desktop,40,0.607871911143794,0.5751774215369279,0.6307653743152712,1.1946411958967653,0.802886220470344,0.5222286156415529
gpt-5.4,2,7cc04a,desktop,46,0.6787522957092277,0.6050411225344083,0.5155050824900046,1.3635745025700763,0.8312944298362908,0.5804692232025187
gpt-5.4,4,7cc04a,desktop,42,0.6078699900368594,0.5739133644949925,0.5803630941120845,1.2351628626864335,0.8177529277486651,0.5169711059364571
gpt-5.4,5,7cc04a,desktop,48,0.6427759410751562,0.593364540353965,0.5411551777199992,1.2853386180520592,0.8229840802006758,0.5384622905932778
gpt-5.4,7,7cc04a,desktop,42,0.5961574420545901,0.590410623623022,0.5597057341275263,1.1963994590405256,0.8203157929875033,0.5200904712262503
gpt-5.4,8,7cc04a,desktop,40,0.6801233481786575,0.6074121948889817,0.5096114163273722,1.338328988383326,0.827535228004896,0.588268406902233
gpt-5.4,2,927a3c,web,48,0.2835669741681051,0.38153037460791633,1.212644508300408,0.597748529817946,0.6604105991136863,0.25329342841554886
gpt-5.4,1,927a3c,web,44,0.06536043029487199,0.3414675171893551,1.4133742927207242,0.1527333248956882,0.5703405080423429,0.10851538754687319
gpt-5.4,5,927a3c,web,48,0.27390097325293516,0.3880304344740867,1.1400583664107897,0.5987127047360071,0.6952448694788346,0.22552311027347505
gpt-5.4,6,927a3c,web,45,0.21031660283183184,0.3537102317174829,1.265263622596066,0.4704459912631466,0.6473366596099026,0.19785001822539974
gpt-5.4,4,927a3c,web,44,0.262091563019071,0.37768175913193036,1.1993115778926307,0.5563922558806611,0.6447370198841867,0.18266356823735555
gpt-5.4,7,927a3c,web,46,0.1747748457415859,0.34958308690879014,1.3614718023218075,0.3952646751339246,0.6251230293068164,0.20776094928254887
gpt-5.4,3,927a3c,web,40,0.3037399975662406,0.4053384928333129,1.1186476919198942,0.6744518786842624,0.6981267980307697,0.3067200987285023
gpt-5.4,9,7cc04a,desktop,43,0.641498104232396,0.5775738606047354,0.5722021366093957,1.2942535590841993,0.8165818150876308,0.5506645084208358
gpt-5.4,10,7cc04a,desktop,41,0.5516847771840657,0.548910912119671,0.6582736144911029,1.1192312161990916,0.7988720719345064,0.462800514210011
gpt-5.4,8,927a3c,web,40,0.24990912060401638,0.3683785700683802,1.2749336169215315,0.5580228180402588,0.6543057429487142,0.23934219251484007
gpt-5.4,1,98474c,poster,40,0.6485679043229291,0.6350121678048973,0.4620642134205246,1.0750761255922336,0.7891407817197331,0.6683589163002578
gpt-5.4,2,98474c,poster,40,0.6757885429590627,0.6374519714609728,0.49632871990025207,1.0562972895644451,0.7741676373372781,0.6738798919553274
gpt-5.4,4,98474c,poster,41,0.6872717462510787,0.6423623373412205,0.4510292739945417,1.0820660594886853,0.7887870325864951,0.685681243478733
gpt-5.4,3,98474c,poster,40,0.5636107540575287,0.6058085850899273,0.5269810283174547,0.9507197120991755,0.7745528923892596,0.5717488569267476
gpt-5.4,10,927a3c,web,49,0.17430556193337093,0.3732304223907845,1.253586451939266,0.35503398281193926,0.6068514555774478,0.11558360227160384
gpt-5.4,9,927a3c,web,42,0.32840388758727046,0.4030549207638189,1.0958374720570698,0.6906262711752857,0.6846375796906842,0.30427949246630787
gpt-5.4,6,98474c,poster,40,0.7306261809969135,0.6616050134329952,0.40358563007154336,1.1338732853312365,0.7933573827131474,0.7291952012681462
gpt-5.4,5,98474c,poster,40,0.6857700351669913,0.6440807460329872,0.44522455308884457,1.0839137413143458,0.7871432570741347,0.6947160649699944
gpt-5.4,7,98474c,poster,40,0.6402494189096815,0.6293886368807853,0.45266727142737967,1.0338288751257638,0.7841868311589788,0.6509868837921375
gpt-5.4,9,98474c,poster,40,0.6985539963710087,0.6504043544138627,0.45434395182635934,1.1291036593941506,0.7946377656144432,0.6976548406545464
gpt-5.4,8,98474c,poster,40,0.708457566848935,0.6643682859179847,0.4314501520333335,1.1429893868403949,0.7975939311277653,0.7200433138381597
gpt-5.4,10,98474c,poster,40,0.6227063350787534,0.619227175486977,0.5253946046635539,1.0405239974587086,0.7773589191756725,0.6303335575258509
gpt-5.4,3,a4d155,web,42,0.5239231496898207,0.5237857457654761,0.7931641524867439,1.0405734061352696,0.77968932043098,0.46139786984278763
gpt-5.4,1,a4d155,web,40,0.3515389988971267,0.43899509182330243,1.2728414021494168,0.66076618424612,0.6990677089901811,0.3266972659762961
gpt-5.4,5,a4d155,web,40,0.5460858849882949,0.5140171883289291,0.831299051592269,1.0850252087887495,0.7650001859192359,0.4984824891142185
gpt-5.4,2,a4d155,web,40,0.49259337277357956,0.5191799620993427,0.896993355561198,0.9697452515154334,0.7742776655964632,0.44520397213670954
gpt-5.4,4,a4d155,web,41,0.546370091544396,0.5289511780105088,0.8976134330545312,1.0919887189108448,0.7894833383542383,0.5078181264351758
gpt-5.4,6,a4d155,web,40,0.5136534464272743,0.5132704106128321,0.9743350712716574,1.0209686668436984,0.7667518148128782,0.4690684722358742
gpt-5.4,8,a4d155,web,40,0.47606644411427756,0.514965833111618,1.0728774580041764,0.9588613856545771,0.7683931372566598,0.45336548383286307
gpt-5.4,7,a4d155,web,40,0.5619638466997678,0.5210818134410754,0.9012039434726509,1.1264731943896167,0.7829972213545057,0.5479327327938941
gpt-5.4,9,a4d155,web,40,0.5227522769072657,0.5240974032812646,0.8701100799444496,1.039212727571182,0.7754425367477731,0.4811666311341581
gpt-5.4,10,a4d155,web,42,0.529034460007006,0.5122716292745934,0.901207071277886,1.0416671979610315,0.775191326159605,0.503254242590498
gpt-5.4,1,a77bd5,mobile,38,0.15321593765066363,0.3257412028611398,3.7022370241183316,0.10600986721356043,0.525636639243301,0.21268948489829034
gpt-5.4,4,a77bd5,mobile,41,0.16016737740398163,0.3689342555365645,3.01562594799925,0.10891370011495057,0.5827060964470774,0.23262416994159957
gpt-5.4,2,a77bd5,mobile,37,0.08058510649316214,0.2907051587919507,3.8998107749503337,0.007355246588506416,0.5287880594559535,0.1373569189464277
gpt-5.4,6,a77bd5,mobile,40,0.155053288922393,0.3169462819827443,3.582715815636069,0.12772313903815188,0.5538386490647428,0.2137367061665442
gpt-5.4,5,a77bd5,mobile,40,0.18124893053582117,0.3055200645084891,3.92299348089682,0.06156326523272148,0.5048527351611344,0.23319547054340686
gpt-5.4,3,a77bd5,mobile,40,0.161486916639272,0.30755796578436057,4.120140689071384,0.12669826839162968,0.5008664986579601,0.2278923927714796
gpt-5.4,8,a77bd5,mobile,40,0.18271009455967663,0.37565821434613744,3.169881058290467,0.20086301197322032,0.5988416426465368,0.25347655062650765
gpt-5.4,7,a77bd5,mobile,40,0.20407772186627077,0.34351243019659533,3.969914959384988,0.21037569170303674,0.5094790946353178,0.2601350600180238
gpt-5.4,9,a77bd5,mobile,40,0.23729343995861873,0.38254299898671884,2.902584758731977,0.27602224263640796,0.6180107876482058,0.30208265045449484
gpt-5.4,1,aabc06,poster,43,0.45157890226571684,0.4792094886684595,2.2116970608957587,0.7779895455144186,0.6705206139433841,0.45317179649530887
gpt-5.4,2,aabc06,poster,44,0.4096718531255892,0.4893744947917853,1.3609087571953036,0.7004673561200997,0.7352651850403212,0.3691384155628902
gpt-5.4,3,aabc06,poster,44,0.43793236463913093,0.4964959578974997,1.7251439370659194,0.7115994847734811,0.7130219008203565,0.4130859791834267
gpt-5.4,4,aabc06,poster,48,0.48276096603963414,0.49886834797031543,1.6259256632252943,0.8215340287464121,0.7305875572059882,0.4502378117888362
gpt-5.4,5,aabc06,poster,44,0.4020430608098886,0.4702080431184524,1.6485106767301567,0.6756638427640695,0.7118769074349282,0.36316006569909337
gpt-5.4,10,a77bd5,mobile,40,0.29556046298910427,0.3816507577909386,2.915824929160931,0.29303716346982245,0.6249352393288837,0.32933402130940215
gpt-5.4,6,aabc06,poster,47,0.4439578000372959,0.4814464877124322,1.5666099480979423,0.7717270378261056,0.7280010076494625,0.408918513123121
gpt-5.4,7,aabc06,poster,43,0.44700228361906924,0.5259340654555356,1.0853837840324125,0.7547854462057464,0.7535658351164625,0.4066398888154321
gpt-5.4,8,aabc06,poster,48,0.5020481025862457,0.5394726273934622,1.111575546049527,0.8247931650066801,0.7470858966011881,0.4871260021795604
gpt-5.4,1,b5dab9,desktop,40,0.38187507812642396,0.49393851411706347,1.161854267898832,0.7904726583174709,0.7078483175422237,0.3896821446662208
gpt-5.4,5,b5dab9,desktop,40,0.32414396798579526,0.4683606677794161,1.2159095308225254,0.6808207006063717,0.7180097961065234,0.341350731740398
gpt-5.4,3,b5dab9,desktop,40,0.3867059880116388,0.4921378112850965,0.9842131675768211,0.7749731014927633,0.7162694093178665,0.3847532983554281
gpt-5.4,2,b5dab9,desktop,40,0.37071038576328996,0.50271445582019,0.9874751014956953,0.7352308597149492,0.731310772055964,0.3772345821398155
gpt-5.4,9,aabc06,poster,46,0.4240164446377882,0.5083795450561737,1.4138823261481974,0.8794554831422702,0.7526475068174284,0.3738493371300536
gpt-5.4,6,b5dab9,desktop,40,0.44998026552764137,0.5235515647009101,0.9596673489076477,0.8995262180642707,0.7364525841050525,0.4718260203139058
gpt-5.4,4,b5dab9,desktop,40,0.4171162088175416,0.5160707492320273,0.8669131587861998,0.8285496253115546,0.7485384246184337,0.4196650956522814
gpt-5.4,7,b5dab9,desktop,40,0.489677639538744,0.5565479088647065,0.8020707069945422,0.9917134643060584,0.7537505598905921,0.49582168494719786
gpt-5.4,8,b5dab9,desktop,40,0.44420161053151735,0.5260635303778112,0.8886864491338968,0.8723387760929812,0.7436576870011762,0.43713301741500105
gpt-5.4,10,aabc06,poster,46,0.3193171304874477,0.42019400434157084,2.320531013963921,0.6002732266097621,0.6764954575799079,0.2829318117273153
gpt-5.4,10,b5dab9,desktop,40,0.4521320893109374,0.5339974865945658,0.8884650552062956,0.9088888709914908,0.7578982678791024,0.4637379358349514
gpt-5.4,9,b5dab9,desktop,40,0.3881861381477265,0.49276600545761223,1.1000009848477976,0.75337772505382,0.7307617601724763,0.38225237067367096
gpt-5.4,1,bb34f1,poster,40,0.5306169211425871,0.5111535876771143,1.5930547691365287,1.103341442394987,0.7626837528845756,0.49776004212766356
gpt-5.4,2,bb34f1,poster,40,0.5561999757348239,0.541942172116946,1.3092134641589566,1.0707796261792861,0.765090990091631,0.536647199764651
gpt-5.4,4,bb34f1,poster,40,0.654254766654971,0.5791790099017515,1.2631726435339528,1.2438867429301717,0.7767728352797018,0.6342337725631999
gpt-5.4,3,bb34f1,poster,40,0.5872296815306036,0.5309286161314809,1.6127529572285242,1.0903596498769443,0.7432632780809804,0.5709842814812082
gpt-5.4,1,c08f50,poster,40,0.4281322350309487,0.5973555869864812,0.5331122108347297,0.5130889070722976,0.6650229148335663,0.3997049101324628
gpt-5.4,3,c08f50,poster,40,0.5364121841663405,0.6294703589160702,0.45311232495239845,0.6657072951621031,0.6959647170060842,0.4681369697564338
gpt-5.4,6,bb34f1,poster,43,0.4722602781274343,0.4937651480249757,1.5386058624441277,0.9005049603832228,0.7384877729037641,0.45731651963518094
gpt-5.4,4,c08f50,poster,40,0.4745010606850455,0.6231104654164745,0.48953157921004714,0.5822725741427953,0.6726573197114606,0.4594143054372876
gpt-5.4,7,bb34f1,poster,39,0.46791267649017676,0.48020317963187364,1.6853653117054481,0.9672991243237103,0.7401653714591836,0.4499307987168364
gpt-5.4,2,c08f50,poster,40,0.5429696158285398,0.641850762503607,0.43994465968334073,0.6629634079619661,0.6964091283879843,0.48138936450564346
gpt-5.4,5,bb34f1,poster,36,0.4984252895562161,0.5225657371964574,1.4016181997115393,1.026082278559406,0.7578415848846245,0.4775533774766814
gpt-5.4,7,c08f50,poster,40,0.5187553762482797,0.6415036961047017,0.44370361708094946,0.634400880857514,0.6948320887726771,0.4797415158774566
gpt-5.4,5,c08f50,poster,43,0.46756154147272155,0.6176779112380585,0.4793726351758739,0.5815061794937862,0.6785522738727107,0.4412690212087472
gpt-5.4,6,c08f50,poster,44,0.5503475479006078,0.6381876282664349,0.4603645133222657,0.6735436465567731,0.6954688501565258,0.4869352256008024
gpt-5.4,9,c08f50,poster,40,0.5777696771580154,0.6526302490236212,0.41637730918946747,0.6863230441950287,0.7042905262403194,0.5060194014732089
gpt-5.4,8,bb34f1,poster,40,0.5197516064767997,0.5302315354013051,1.378998269286138,1.0283098109297768,0.7569982997138677,0.48939523560103887
gpt-5.4,8,c08f50,poster,40,0.5275192054830177,0.6367648393762975,0.4628563291592913,0.6400341026936909,0.6893371444147551,0.46034988225279855
gpt-5.4,9,bb34f1,poster,37,0.5820920282628047,0.5307818813483451,1.4388504582236057,1.130726695991151,0.7654224543761944,0.5624263947618867
gpt-5.4,10,c08f50,poster,40,0.6052799627565455,0.6576073127366666,0.3966894625170851,0.7293750015378245,0.7177395778912666,0.5261541428457894
gpt-5.4,1,c3ce89,web,40,0.5769443572050288,0.5814459781190399,0.6528390440905194,1.4081332573559469,0.8624880643250767,0.43052517329380874
gpt-5.4,4,c3ce89,web,40,0.5030042430532817,0.5423768796976699,0.7251274296953705,1.246710905201442,0.8502226844698739,0.35201647142785425
gpt-5.4,3,c3ce89,web,40,0.6628609487306347,0.6167826704023962,0.509433636045862,1.6535026286953793,0.8861158159984307,0.5512775868239499
gpt-5.4,2,c3ce89,web,36,0.5235233421004434,0.55811543701294,0.7359168323768221,1.2748230032341534,0.8407270748553273,0.3543603854706171
gpt-5.4,6,c3ce89,web,40,0.617006610798341,0.6037856298032952,0.5560241927122117,1.551985488637652,0.877890708517194,0.4895061540630735
gpt-5.4,5,c3ce89,web,40,0.6157673613367478,0.6032996151463722,0.5476268472209869,1.5218104806263335,0.874844496905556,0.48906483502536563
gpt-5.4,7,c3ce89,web,40,0.3829428000347288,0.49255846406722725,1.0278058084026984,0.9580852651242197,0.812648039387499,0.1969077679758831
gpt-5.4,8,c3ce89,web,40,0.5563278233547673,0.5690008148419741,0.6143287524705237,1.3749001200863575,0.8632293429491839,0.41563237872076825
gpt-5.4,1,c9b04c,poster,40,0.2918073867589704,0.5048301943147292,0.7682488808544822,0.4568321353489274,0.6312954006223113,0.2118761307478508
gpt-5.4,4,c9b04c,poster,43,0.5487999332784319,0.5575784497927395,0.6078839923677004,0.9950943467646174,0.7748471228484118,0.5418033934437851
gpt-5.4,2,c9b04c,poster,40,0.030293511505240532,0.4540347781367361,0.99613280357312,0.06451241550425513,0.5236573764207643,0.017655161886170573
gpt-5.4,3,c9b04c,poster,40,0.34328735619934636,0.5135732650308388,0.7219011262067903,0.5985686034216411,0.6733909028152377,0.3044174625862259
gpt-5.4,6,c9b04c,poster,41,0.34732863991256724,0.5138908546635723,0.7200185758672801,0.6630906579899551,0.6959098588879226,0.37618200607621205
gpt-5.4,10,bb34f1,poster,40,0.5414019245070417,0.5254469112340406,1.4075391748413482,1.0505542325588915,0.7533561760499252,0.52263801817393
gpt-5.4,5,c9b04c,poster,40,0.1532214938536432,0.476146072921822,0.8642855511344159,0.2699473799323934,0.5802929981434302,0.11268495303520096
gpt-5.4,8,c9b04c,poster,40,0.623815656441254,0.5684625492475562,0.5661141490348744,1.0969655007409886,0.7894460690365257,0.6145122007251452
gpt-5.4,7,c9b04c,poster,40,0.44605590199256884,0.5311127207487962,0.6665778884259165,0.8181558401420308,0.7323768687587399,0.46859074723788297
gpt-5.4,9,c9b04c,poster,40,0.2752157444587384,0.49920058151830915,0.7495574381751992,0.5160646892652512,0.6673464478285337,0.2967253729884479
gpt-5.4,10,c9b04c,poster,44,0.6117254837629742,0.5645045469108056,0.5802380647651555,1.0831094699312416,0.7864521815969827,0.6024944683818207
gpt-5.4,9,c3ce89,web,40,0.5656293762026628,0.5807281046738149,0.6072650954040324,1.3942252762916936,0.8643310321087253,0.41828895386516307
gpt-5.4,10,c3ce89,web,40,0.5465127320489995,0.5824321367167382,0.6377118074354755,1.3710895342602962,0.8667595375937898,0.39915292788534834
gpt-5.4,3,ce9bfe,web,42,0.3351757018458902,0.4461155293989875,1.4577244899535446,0.7428928593629497,0.7116363419936608,0.05483533438823932
gpt-5.4,1,ce9bfe,web,40,0.37216150847679785,0.438394652644297,1.2876773030711566,0.8037477486757111,0.7282213229948606,0.10690508436848224
gpt-5.4,2,ce9bfe,web,41,0.1951260756417777,0.348634359345589,1.5440150146328153,0.39567204526798555,0.6743014788252205,-0.03848641332186442
gpt-5.4,5,ce9bfe,web,40,0.390111099059945,0.44814679174616356,1.2421074437525477,0.784553499228831,0.7433164498554315,0.03274616133905644
gpt-5.4,7,ce9bfe,web,40,0.5868059903082501,0.5161136265708712,1.0261738855321982,1.203503367154808,0.7857369404058328,0.3930923289396567
gpt-5.4,4,ce9bfe,web,40,0.08055436312578441,0.34073874945547356,2.4582210939078437,0.17866647575406383,0.596387423506432,-0.27973369252511937
gpt-5.4,6,ce9bfe,web,43,0.3059150956230165,0.4233205783715024,1.4798112788524973,0.6887731368027125,0.7118233169565844,0.06222923499955222
gpt-5.4,9,ce9bfe,web,40,0.3921694033449802,0.45326748855739646,1.0514135113713479,0.8079152638429774,0.7445876530625464,0.13224385915382864
gpt-5.4,8,ce9bfe,web,40,0.4825840463276031,0.4873908041689299,1.168481962739489,1.0117106478322615,0.7613023665740498,0.25182602029149564
gpt-5.4,10,ce9bfe,web,40,0.2614971300666451,0.3921747616163105,1.6218685346126223,0.5256951096776779,0.6767716765507817,-0.07999755791700044
gpt-5.4,1,d48310,web,40,0.37880002614127284,0.35669089594836134,1.626803491172369,0.8818811924605636,0.7145863139723008,0.37541357543293324
gpt-5.4,2,d48310,web,40,0.3021186843416957,0.34486072001958423,1.703378846885243,0.7766564728686197,0.7235207583894661,0.3073512436685732
gpt-5.4,3,d48310,web,40,0.4929460448132349,0.41972791921316177,1.3906502852553113,1.3420077568574424,0.7832819427335084,0.436958040371777
gpt-5.4,4,d48310,web,40,0.4872723845147784,0.40856588199606386,1.335059136148501,1.3061442708292341,0.7895261159150279,0.46132108608469813
gpt-5.4,5,d48310,web,40,0.47731204354163226,0.3782746091975753,1.480549666438596,1.1552672493735585,0.7321209092142817,0.43619411484433523
gpt-5.4,6,d48310,web,40,0.4134429816869645,0.3763157685846189,1.3404308363834248,1.0321280783292164,0.7586954079076684,0.3605481495949169
gpt-5.4,7,d48310,web,40,0.416253143585988,0.3590992000000772,1.882874934122091,1.0015280504719064,0.7179278695085947,0.37635333031739016
gpt-5.4,8,d48310,web,40,0.5238366056035382,0.41769270396946884,1.1833415514616172,1.3245649644552784,0.7885164738186665,0.49259884201309256
gpt-5.4,1,dd0d82,poster,40,0.539351443089474,0.5606513327248177,1.0217981264272291,0.9220931276934156,0.7353450239626912,0.5317242762672119
gpt-5.4,2,dd0d82,poster,40,0.4526192787476646,0.5271362170912993,0.9073344966190373,0.7925084282779613,0.7015696315854132,0.4343089227773326
gpt-5.4,3,dd0d82,poster,40,0.5101587023415951,0.5202072599684513,1.1785937823654205,0.9064521549861139,0.7307013719835856,0.5206441182561293
gpt-5.4,4,dd0d82,poster,40,0.4574023539634396,0.5244402338803749,0.8185404356709687,0.8166972923109048,0.7423632010071777,0.4575259202932357
gpt-5.4,6,dd0d82,poster,40,0.4702694583974151,0.5208270662273164,1.08287949337248,0.8404536826705096,0.7228699640236247,0.45496053561669353
gpt-5.4,5,dd0d82,poster,40,0.43737633653311747,0.51243813604239,0.8879727319033206,0.7825027029596007,0.7130745052549532,0.43925677652177325
gpt-5.4,7,dd0d82,poster,40,0.43820646583528755,0.505981307563564,0.8298290977298681,0.7698874233903357,0.717130767789759,0.43699397872346274
gpt-5.4,9,d48310,web,40,0.3232301127941577,0.3552827245835554,1.7086955754678217,0.8398595783988466,0.6857047682786058,0.28384836700301613
gpt-5.4,8,dd0d82,poster,40,0.47584085262346054,0.5243841635472773,0.8176806810557565,0.8213758908937151,0.7314781689094173,0.47375298167673324
gpt-5.4,9,dd0d82,poster,40,0.538797609773856,0.5509198868670108,0.9189154446978565,0.9457041705962771,0.7444789130920317,0.5348569136757315
gpt-5.4,10,dd0d82,poster,40,0.3832329511090189,0.4873224398530608,1.018977908054336,0.658506337015727,0.6816891317216045,0.3864175175047501
gpt-5.4,2,ebe076,mobile,45,0.7467273663377385,0.7026258886743454,0.4163439583932688,1.074788066300871,0.7889700378746081,0.5946197875845558
gpt-5.4,10,d48310,web,40,0.5266348691161791,0.4126509736557926,1.3645360811040588,1.244136538044889,0.750230888553352,0.5040942009092384
gpt-5.4,5,ebe076,mobile,36,0.5991960344455318,0.6300223214975822,0.6024225780764296,0.8818922751138036,0.7471538133175146,0.4085371115968074
gpt-5.4,1,ebe076,mobile,38,0.6879894460553034,0.6706528478309823,0.5790989928997307,0.9859517349277801,0.7721375731302047,0.5337878942507551
gpt-5.4,3,ebe076,mobile,40,0.710993358039882,0.6917925470975647,0.6187494179646212,1.0620062532842849,0.7813660873542689,0.5834708362086374
gpt-5.4,4,ebe076,mobile,42,0.5108265746072667,0.581716607401338,0.7037804413365805,0.7647999004060305,0.717525983855133,0.14296843907444182
gpt-5.4,6,ebe076,mobile,40,0.5968151406085442,0.6349541461472177,0.5298267306120616,0.8745019356313773,0.7500566020479754,0.38037027676610086
gpt-5.4,7,ebe076,mobile,42,0.5319957315305127,0.6029278999935133,0.7079301264099154,0.7839109667488949,0.7235928776556,0.2613831489667138
gpt-5.4,8,ebe076,mobile,43,0.6058990454316008,0.6315378271678143,0.6651868060131509,0.9027451098561201,0.74156435931703,0.3495436543265648
gpt-5.4,9,ebe076,mobile,39,0.5766318916151356,0.6169301372925244,0.6857859999747563,0.8466829419434004,0.7233008335921252,0.3538468504517553
gpt-5.4,10,ebe076,mobile,36,0.63023153626383,0.6495562849251755,0.5744027950113162,0.910658765336353,0.7557269684790534,0.43029568440843763
gpt-5.4,1,f30633,mobile,44,0.34358443802299593,0.44153988483907636,2.0275423151069774,0.4090430272984729,0.6284924811816521,0.22970151947247028
gpt-5.4,2,f30633,mobile,40,0.3740376695237101,0.4649788654583551,2.1436636980024133,0.5373969531507943,0.6334420380631466,0.2585306191690126
gpt-5.4,4,f30633,mobile,40,0.2687629107403454,0.44699815979039603,2.068042438487814,0.3633486545017596,0.6312913297702516,0.10454520059400155
