model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-plus,6,58b56c,mobile,49,0.5743783027074141,0.5806041348768303,1.0376885838696301,0.8980505054292048,0.7623025369696182,0.5272509373607885
qwen-3.5-plus,5,58b56c,mobile,48,0.5859395280880726,0.5933740468648256,0.963078348636839,0.8151725825540658,0.7520234381201066,0.5054228195341574
qwen-3.5-plus,7,58b56c,mobile,49,0.5687335854031608,0.5697272694579638,1.0471384683563427,0.8172688176014127,0.7457720281632731,0.48412399364847514
qwen-3.5-plus,1,5a6a69,desktop,50,0.3900943911075874,0.5043106296679234,1.0584051071880638,0.6659311385389702,0.6954060921105361,0.3635274876427586
qwen-3.5-plus,2,5a6a69,desktop,50,0.3796455865158495,0.5020711212145641,1.0405355976702535,0.631986672951751,0.6841500081778079,0.3711570397558359
qwen-3.5-plus,4,5a6a69,desktop,42,0.3370627543338814,0.49324600166919524,1.0682126665200613,0.5972468613744605,0.6848236626498092,0.36174683002028624
qwen-3.5-plus,5,5a6a69,desktop,48,0.38321481521637824,0.497608993153437,1.0383924078229487,0.6561051241803701,0.6876675915905209,0.38045368627410003
qwen-3.5-plus,3,5a6a69,desktop,50,0.3329197037439138,0.4905587746401022,1.1416178856803825,0.6040641794420661,0.6805585796360678,0.331598611520735
qwen-3.5-plus,8,58b56c,mobile,46,0.7059129018895658,0.6119020872996905,1.195948962112835,1.1176892272092136,0.7935251592699608,0.6829700080251131
qwen-3.5-plus,6,5a6a69,desktop,50,0.29810044427486415,0.4852859658944212,1.0654044664048001,0.5336282645629661,0.6747888007091327,0.3261368550104096
qwen-3.5-plus,8,5a6a69,desktop,48,0.38252173285478297,0.5115803383992705,1.058421174579354,0.6733075304269842,0.7101758753458366,0.3891778937692336
qwen-3.5-plus,7,5a6a69,desktop,45,0.4005369105402927,0.5056168599128918,1.0448499188625284,0.6452326549836529,0.6858607137651137,0.4110495933244673
qwen-3.5-plus,9,5a6a69,desktop,50,0.39812500818733054,0.5121743884787007,1.0116000379754995,0.666932746018273,0.6876229197337367,0.394928159248439
qwen-3.5-plus,9,58b56c,mobile,45,0.6062202591307462,0.6031608127315322,0.9541245105581538,0.8806574971888971,0.762588359923367,0.5236571828064718
qwen-3.5-plus,1,60593d,web,50,0.385779075892727,0.48170630480600884,0.9128969444782717,0.6651760600662485,0.7260994433491037,0.3046432703505741
qwen-3.5-plus,10,5a6a69,desktop,50,0.3595791074966864,0.5070444576217437,1.0172031291754822,0.6613906104114318,0.7038714357385677,0.3280762979448828
qwen-3.5-plus,2,60593d,web,47,0.19698501731269383,0.4205380634218428,1.128612653591359,0.366751112707819,0.651228752803027,0.12159195890102326
qwen-3.5-plus,3,60593d,web,47,0.18837551032061195,0.4128872643930108,1.1308189672626279,0.3281481318792904,0.6704196010927159,0.1877113851472916
qwen-3.5-plus,10,58b56c,mobile,46,0.6409016725995106,0.6200543630034373,0.917153599666485,0.9560964866450647,0.777423303885778,0.5708372719649781
qwen-3.5-plus,4,60593d,web,46,0.23645359763650253,0.4242110763835302,1.104418553016496,0.445543286468428,0.6755184721581509,0.1532111057713063
qwen-3.5-plus,5,60593d,web,50,0.3932056327070383,0.47986242519459654,0.8757799744099871,0.6980621238871668,0.7156758419360705,0.3249708742292928
qwen-3.5-plus,8,60593d,web,50,0.30856273303892934,0.43348844309153584,1.2675473733045448,0.5366733418465401,0.6821279526551417,0.2359530003515823
qwen-3.5-plus,6,60593d,web,50,0.212221513407654,0.41483611851800584,1.1129126216179461,0.39492047434303784,0.6620719277534768,0.19620806545487196
qwen-3.5-plus,9,60593d,web,37,0.22749079661250177,0.42882152854678823,1.1955258554069306,0.41998904706275997,0.6604064594232393,0.15159679167420906
