baseline,image_id,category,CC,SIM,KL,NSS,AUC
noise,f21c0c,desktop,-0.0011613190043660065,0.3178267355245201,1.6383775153036928,-0.0046678626435671675,0.4986865848049996
noise,658f2d,mobile,0.0039881885636281495,0.3489284836118095,1.4471557005003999,0.0015674451431390104,0.5005497290171089
noise,af0d52,mobile,0.001687189965304308,0.35215523236458146,1.479734917558575,0.012897546984231005,0.5038478129920443
noise,592d83,desktop,-0.0004567723607095568,0.43746998188010744,1.1948278059738717,0.006157850296174489,0.5018503313191984
noise,111cd2,desktop,0.003690533453277816,0.39505033163187,1.3230963839380672,0.008176741135210573,0.5024448814711322
noise,834258,desktop,-0.0005132284869160021,0.36164673364751093,1.4116087321689235,-0.012307291319100178,0.4964575469988568
noise,0939f7,poster,0.00037200286075572675,0.422166831118986,1.2261210511265923,0.0014703821661839157,0.5004424449712882
noise,ebe076,mobile,4.6347958261461794e-05,0.4181454858683148,1.1716438856998748,-0.0002259054317130015,0.5000139753695627
noise,0be8eb,mobile,-0.001678373900011547,0.4116542430321445,1.2240681099956,0.006895317292057329,0.5020800816317896
noise,16a5c4,mobile,-0.0005904404860831439,0.4816069289541918,0.989140582038939,0.020793849890833355,0.5061610637737237
noise,28d46f,poster,-0.0003005098446272472,0.5762309458205181,0.732628884523717,-0.0018203502870118003,0.4995473555460308
noise,c62001,poster,6.204453623991996e-05,0.3773761248033768,1.3833504644400159,-0.002321040428811434,0.49937422953647775
noise,2ad4e3,poster,0.0021826769921753633,0.426539374918704,1.165899195283871,0.0008721529177495801,0.5003239878128221
noise,520b4a,poster,0.00013387340264185612,0.5901190330006102,0.6865371990845737,0.018716484205455616,0.5054562886482515
noise,018c0a,poster,-0.0016921806245990827,0.35668491072273706,1.46063190089163,0.004623017605667266,0.5014137912162484
noise,510db4,poster,-0.0011680800421493478,0.504428125084248,0.9047642506388465,0.02225586210198713,0.5065452117339813
noise,b264ce,mobile,0.0013084504507958638,0.34794413256763834,1.395058764123199,-0.0012363958696155499,0.4996680720649456
noise,94e7b4,mobile,0.0011493560442562627,0.4891326029396704,0.9567886858216562,0.014304309344024945,0.5041920787335754
noise,3a2d21,mobile,0.0009087180907033979,0.40867991886935784,1.2571470336771184,-0.0004708585694670874,0.499907892588396
noise,60b012,mobile,-0.0005106371248250242,0.39760333753528215,1.2546839785929897,-0.012169073702683083,0.4964779625449705
noise,1102e9,poster,0.0006731180839299413,0.4921034440654974,0.9632262360277035,-0.001876022393470352,0.4994896239314022
noise,348c74,web,0.00041586437152854204,0.4539134232782562,1.102312999037048,-0.002284541362630523,0.4993765698393078
noise,2ad31e,poster,-0.0005047160789324644,0.4412271435277566,1.1517355346438438,0.021642341413673823,0.5063577529385357
noise,1ba5bc,web,0.00011837067464510824,0.3135072623542839,1.6239150576859058,-0.0013978800978560403,0.49964064091381577
noise,af1e2d,web,-1.6830874045562828e-05,0.3973744553007643,1.3331755445799356,0.004632355445422893,0.5014086982469601
noise,96c596,web,-0.0003804302509577371,0.29647135619160647,1.8098335929961678,-0.008743176294326886,0.4974757883573808
noise,60593d,web,0.002819068471695734,0.36233787183165866,1.4305871592883541,0.01421826860984964,0.504229418517943
noise,9da4ef,poster,-0.0006149573556961893,0.3318815674914355,1.5664600828064006,-0.004742413737825593,0.49864741162886195
noise,d88d22,web,0.00016509365681757022,0.44342351366706534,1.1450312689406488,0.00760880242169769,0.5022834820016658
noise,ad5e9d,web,-0.0006356522484271768,0.42738667279225384,1.2320968622169137,-0.020389249380161196,0.4940823401458314
noise,b0afe4,poster,-0.0001927365447663478,0.4514077812658562,1.0857076651629842,0.0011555387687518192,0.5003613462558643
noise,972cc2,desktop,-0.0018570801553948995,0.3562399772458923,1.4440316760299543,-0.004121989530147398,0.4988244843885251
noise,cb662e,web,0.0005280013563837139,0.41847192578500125,1.2095131850896352,-0.01128657410744913,0.4967433490067883
noise,256ef1,desktop,4.304120539729776e-05,0.331583378969654,1.5516742001169428,0.0009618490263652056,0.5003270706139927
noise,88927a,desktop,0.0013418519992656533,0.4217833951006416,1.230539449321478,0.009321793833662873,0.5027813792015802
noise,3a8c09,desktop,-0.0005195907753676133,0.3566450652255294,1.5392983352918947,0.00711477885284557,0.5021265163881139
noise,51e1ce,desktop,0.001056615237687942,0.4266193583040762,1.2091649514045661,0.0010014513209946208,0.5003201976021635
noise,fd129e,web,0.0019076128582278856,0.4153250024070567,1.2399751015184985,0.0022388959543376053,0.5006907187750991
noise,210e46,desktop,-0.000627243267843372,0.46736963844105117,1.0648169183741876,0.0005858949530593913,0.5002043741134407
noise,4cdee3,desktop,-0.0021761181612228973,0.411207298177385,1.2449148259844578,-0.008831486499385512,0.49743324176298587
noise,8160e7,desktop,-0.0010814425441724878,0.4401131880335813,1.2164695704359731,-0.005354062808359796,0.498455363806669
noise,da36d4,mobile,0.0012459259998149031,0.3827491965945623,1.30971561449795,-0.012975087382456525,0.4962485426829073
noise,9ec0f6,mobile,-0.0005834648360636457,0.3488693586807843,1.4375275243940802,-0.017097898090111478,0.4950257777644981
noise,42962f,desktop,-2.8410225546001452e-05,0.35500605926211853,1.5496299550358477,-0.009107826334037087,0.4973562017335244
noise,69ba30,mobile,-0.003395854371699286,0.4491251089327317,1.1003123202955019,-0.0069571840582951724,0.49800064526985954
noise,c08f50,poster,-0.004219206832392301,0.47759134322152397,1.0262596242214306,-0.012278488418879166,0.4963976907475999
noise,b32f2b,mobile,-0.00024888665386468313,0.38562146087383564,1.3154819572598853,-0.0032620376926014456,0.49906342420909056
noise,2d23e1,poster,-0.0008274373349307041,0.4615450813214349,1.0536120584811717,-0.007663628655438036,0.4977467899114232
noise,7ee34f,mobile,0.0007960667068392388,0.41079474126068904,1.1778733334403138,0.00976288140381748,0.5028758597511429
noise,52658e,mobile,-0.00037513236972550274,0.42594178174074954,1.1650732783773021,0.0012293886474686634,0.5003778496996417
noise,964429,mobile,-0.0004113173512602769,0.4530323245909201,1.0912343981395856,0.0007868610834559066,0.5002491528935151
noise,906624,mobile,-0.0008852300684793635,0.4771072387355333,1.0246033939088752,-0.004349187304557279,0.49874515204054226
noise,6c392e,mobile,0.000436791495436042,0.4433382813189102,1.1344647373514833,-0.00774214415809946,0.4977457905078232
noise,93016d,poster,-0.0005709163077201162,0.42248035132416495,1.217416971763343,0.008792695525181719,0.5026593764109997
noise,2089d4,poster,0.0017153329326606759,0.3317466432674583,1.6305513824233433,0.00505068336780033,0.5015260756795634
noise,b11c7a,web,0.0006495896865888498,0.40802101412616987,1.27484194001794,-0.001238999639187088,0.4996546877361029
noise,a4eeef,web,0.00039280746173050486,0.4276555105966182,1.2125895510671354,-0.0004274489965570043,0.49990198838549305
noise,fec2d4,web,-0.0003474451825731983,0.4100790241001274,1.2574431597770432,-0.003176392829960878,0.49909127987167057
noise,6a7b1c,poster,0.00036999924167009873,0.518485166286532,0.8846039008158206,0.0009479719479902327,0.5002943224846567
noise,68d170,poster,-0.00047078504943305025,0.2773416594696193,1.7994315296306997,-0.012614375550639469,0.49632473757300566
noise,98ae63,poster,0.0014865891990670688,0.3462529561124203,1.4460981664533112,0.0051405552710031095,0.5015203044128776
noise,689a18,web,-0.0012357554584740355,0.26564915604652595,1.8237101153853266,0.008241503144915016,0.5024587466408037
noise,8869c8,poster,0.00043068155741613504,0.385834657677154,1.2821624869072419,0.0007929613202624059,0.5002503695092015
noise,65b50e,web,0.00013638887413208896,0.4411023151817086,1.2199859864623035,0.00024280748240120028,0.5000943052040329
noise,567366,web,0.0002899373381362255,0.4024025257593885,1.2889251078859343,0.014564653428698175,0.5042835951030856
noise,5c0bcf,desktop,-0.0026320743424103708,0.5049541820614548,0.9328181696078509,-0.027909713946331578,0.49201367404382756
noise,d0e249,web,0.0006245038404026733,0.4330559801745642,1.1699102708148708,0.005928674704998101,0.5017692615662711
noise,9609c8,web,-0.0008104271628486938,0.38203632838917945,1.3399069757101243,-0.0018296784969989075,0.49947850853412173
noise,f717f5,desktop,-8.121739801124198e-05,0.3552718719048492,1.442060102877857,-0.0003138991697798412,0.5002637912134197
noise,6e2c8e,desktop,1.0414116558159973e-05,0.4373799401495533,1.1611037785011722,0.0002538157952176992,0.500127772765576
noise,ffad21,desktop,0.0005245722397667284,0.34826765008226024,1.6572743532526504,0.009189578163682623,0.5027425052644351
noise,fdda92,desktop,0.0002935363180839669,0.36733510558735866,1.4486667634777037,-0.008141479556415714,0.49766955294284987
noise,4a784d,poster,-1.51776216596966e-05,0.550484871054339,0.7866191019581951,0.001559692673587774,0.5004705309888748
noise,7ac1c6,web,-0.0008846945684907998,0.4574620740262703,1.0893869438462307,0.007552842389011365,0.5022481008778507
noise,95b24c,desktop,0.0027971715677771103,0.4171818784998732,1.2540439753071564,0.000767966353988844,0.5002906272718503
noise,709b8f,desktop,-0.00044889780180605414,0.32411730421928675,1.595366693552096,-0.008212348719342078,0.4976663778975867
noise,91d919,mobile,0.003730549621034763,0.2357715226009709,1.9389037681187016,0.0016597157391149615,0.500596244285938
noise,035da4,mobile,0.0019244475013762254,0.3580673612826952,1.454718159520735,0.018704199558972626,0.5055511002687656
noise,cdeba6,desktop,-0.0017275472080590974,0.4681916643659463,1.1229794727005595,-0.014636443238228491,0.4957802781353359
noise,3c9088,desktop,0.0018522954499274632,0.3877707336926818,1.3490646978116518,0.01363562330679745,0.5040309078483959
noise,2cf681,mobile,-0.0005997202426410764,0.3010384585898693,1.6490519073213452,-0.003567265583055649,0.4990778681982446
noise,579621,mobile,0.00018851883950249566,0.3720920546257768,1.4525849905193804,0.006760273481122515,0.501996945209644
noise,a7aa57,poster,-0.0012144345009607912,0.4059560390783301,1.2819117290223017,0.026520042736490015,0.5079548195480734
noise,b83a7a,mobile,-0.0003017174506421156,0.3646177877282123,1.387412454141136,0.0068869137537963514,0.5020350203339473
noise,81f2f3,mobile,-0.00129822973525928,0.4039088457621272,1.2412862224814216,-0.011250827043457702,0.4967582494591964
noise,75c4ec,poster,-0.0006832677930153114,0.39223223873396257,1.3336920141583266,-0.002454656262808586,0.49930641565222494
noise,59b238,mobile,0.0003542862415909199,0.344918962267954,1.4985071991765242,0.020563484420024824,0.5060120647561803
noise,6f401f,mobile,-0.0003606314142467664,0.3197279612051943,1.5707641630131315,-0.006440078528934859,0.4981543180239984
noise,2a3bf3,mobile,-0.000949522666509563,0.489942370431445,0.9632426163050885,-0.012168946177323885,0.49649269993980694
noise,42826d,poster,0.0002698704608669207,0.3346532664529538,1.5251556263103037,-0.0024704480477175266,0.49931143089944585
noise,90271a,poster,-0.0013237985795973126,0.398199959641805,1.3071701948576355,-0.008418137066278775,0.4975592559959498
noise,d33aa2,web,-0.0009867820160901343,0.3965916976119406,1.339769510031696,-0.0013423338140258494,0.4996500359209151
noise,a7c035,poster,-0.0001462145284507865,0.42625159332191676,1.2025563428345218,-0.0028105732179198244,0.49921379434575247
noise,6b173a,poster,0.0003459894681678544,0.265517127789509,1.8767560552945142,-0.007432276309518465,0.49786169212370834
noise,c36099,web,-0.00019759371715547788,0.387338750944882,1.363061286817965,0.01047741484367186,0.50310131073447
noise,070781,web,-0.001505508642346599,0.4371485964029783,1.173126851597571,-0.0035487015253893076,0.49899396024851395
noise,3f1f0d,web,0.0014573300985470461,0.427329085060818,1.1824330883284184,0.005217919841699013,0.5015723817408037
noise,7786e5,poster,-0.0009050920180031397,0.38736811342403865,1.3092692904141885,-0.010524378437297085,0.49698361645774336
noise,b3acff,web,0.0011002904221465814,0.37416128703425444,1.392787886092469,0.011668701406592503,0.5034661418498507
noise,2298de,poster,0.00016666898913217842,0.36417810555289165,1.4600619992043926,-0.0036001969912558157,0.49898112312393145
noise,87475d,web,-0.0018116277273546233,0.3968072771631467,1.3039271795909542,0.003295631904459445,0.5010079813894874
noise,d09395,poster,0.0006310066339826957,0.35313526633511894,1.454549612580922,0.020251364441781477,0.5059236508846694
noise,97cc00,web,0.001268346267287453,0.34634586404060935,1.5282992028550826,-0.008823277126276854,0.49745549602148637
noise,94dc20,desktop,-0.0008477654060481427,0.3332280852303354,1.589893478351107,0.0014488478395689708,0.5004983604954111
noise,d7346d,web,-0.0015266545407851106,0.3312505994959238,1.5839051973291784,0.00038798633161972685,0.500163768057875
noise,3ec21e,desktop,-0.0014936728916323727,0.35209674749363035,1.4789416083331692,-0.0016281887298929033,0.49959099760394277
noise,e9cc4c,desktop,0.0007442712112545604,0.3805343257696182,1.3517810995361406,-0.016634038688966023,0.4951518261241748
noise,76822c,desktop,0.0009512832384699999,0.2896937825667321,1.7351074113055218,0.010826506011654899,0.5032410912496965
noise,10579e,desktop,0.00012915419719369386,0.39520457617033355,1.3458672245720098,0.0005421625619726398,0.5002009542040153
noise,a44943,web,-0.0009270110684409271,0.37468505243838457,1.3552082877574052,-0.001725087925152308,0.499529685724451
noise,c7db2d,desktop,0.0006723395280365944,0.3876606428747148,1.3528720395985843,0.015165951262400066,0.5044878150417584
noise,f8d172,mobile,0.000546995394461779,0.5209062367595086,0.8810052564492477,0.005967500702995907,0.5018155264736828
noise,290bcd,desktop,-0.001034662276553428,0.3797698327111303,1.3685808649239264,-0.0074282442717291215,0.4978587251653342
