baseline,image_id,category,CC,SIM,KL,NSS,AUC
mean_gt_cat,f9e25e,desktop,0.5036312710200301,0.6192847346098662,0.5304075244967459,0.6125970562320938,0.6771734278733078
mean_gt_cat,3ec21e,desktop,0.06578808882153167,0.36461039067059914,1.5129982558412536,0.16622119255461526,0.5700587400327124
mean_gt_cat,1fdbf2,desktop,0.36528998665552653,0.4883697105460181,0.8592108323492333,0.5389728048996059,0.6544910004945632
mean_gt_cat,5a6a69,desktop,0.12947524767390756,0.3969942347369672,1.4315296561822153,0.21168861282547016,0.5815556204250257
mean_gt_cat,2fe128,desktop,0.23976173434409948,0.44986481060561734,1.3610014193018198,0.4120948345544924,0.5932208696767598
mean_gt_cat,67225a,desktop,0.6198258560700889,0.5069396734493923,0.7493570434799843,1.1424635967479564,0.8079850868401887
mean_gt_cat,b5dab9,desktop,0.35509477040416754,0.491963926036491,0.8450952481842575,0.5596083802551982,0.6764603051970093
mean_gt_cat,2bb7d4,desktop,0.3825589243547065,0.5245641556428754,0.8212786757520141,0.6411107479562438,0.6749905218686335
mean_gt_cat,075286,desktop,0.4439034595792881,0.4803003550145253,1.1940404622942404,0.8257923031119582,0.7058712162592666
mean_gt_cat,7cc04a,desktop,0.45332599251638284,0.4946960184405882,0.7889130194748555,0.8051924372369663,0.7432532504321627
mean_gt_cat,3664a3,mobile,0.34879838646689804,0.5034254613785544,0.7742475510188062,0.5129388360281452,0.6667480268889897
mean_gt_cat,ebe076,mobile,0.6517268545266348,0.6366045228963647,0.41128245869377145,0.8593182902326806,0.7506162864341096
mean_gt_cat,c9b04c,poster,0.345200785899509,0.4989568756073178,1.2675660183069224,0.5375745432478544,0.6215783368869219
mean_gt_cat,4ae90b,mobile,0.2713663935857977,0.5626421968041722,0.7530712295244943,0.4249676599133346,0.6382453183735701
mean_gt_cat,a77bd5,mobile,0.24519823015188819,0.5525958562046334,0.6821411613887884,0.31297338642127404,0.6206975431833877
mean_gt_cat,1b307f,mobile,0.5174047953853999,0.46734130057750456,0.861831978554916,1.0026076101960475,0.7740865011539552
mean_gt_cat,3d29ac,mobile,0.6973074304179665,0.7577083758630635,0.2707560999824205,0.704409181251612,0.7051981654511679
mean_gt_cat,58b56c,mobile,0.4152425405992458,0.5430311981629995,0.6709772778578762,0.6945949557634581,0.7160919772910781
mean_gt_cat,1dd09f,mobile,0.5291076299667863,0.4861156898281758,0.7558877199961568,1.065881745894766,0.7946877646350277
mean_gt_cat,c08f50,poster,0.5227943344162037,0.6201816589231783,0.5457756893655579,0.6143744313782065,0.6715596990115303
mean_gt_cat,f30633,mobile,0.6068041371205166,0.6332689130427209,0.44036329550623277,0.8467950717469683,0.743577176451708
mean_gt_cat,587857,mobile,0.34271282558040883,0.4169797441796466,1.1795436904582088,0.5806607853074205,0.6677443995911387
mean_gt_cat,aabc06,poster,0.34576617119460684,0.4726704091900976,0.9265791260245775,0.583938938022365,0.6601035907103067
mean_gt_cat,98474c,poster,0.3405434452794702,0.548316965411546,0.7551932088872085,0.621080346578811,0.6990635314123301
mean_gt_cat,6a889e,poster,0.10681177965326316,0.4459106107780434,1.1440926238353437,0.2422766968225268,0.590565600930639
mean_gt_cat,dd0d82,poster,-0.024112731170678164,0.3497009256055076,2.9004486829211302,-0.037191449703273136,0.47157489220427784
mean_gt_cat,61707e,web,0.15142672329603057,0.451086771964501,1.2296666046685785,0.2245364901780731,0.5943961306310707
mean_gt_cat,fac314,poster,0.30723631121977535,0.483653249858575,0.895649254866423,0.5393570812912692,0.6853898050928752
mean_gt_cat,60593d,web,0.48746467375001945,0.5059465683574041,0.7704591421790781,0.8402448160707187,0.7230160509735983
mean_gt_cat,c3ce89,web,0.35873107450529823,0.37635088975153413,1.2302527177251896,0.8665414796798903,0.7542600429897219
mean_gt_cat,d48310,web,0.392753120173837,0.3795483596447755,1.313111420133956,0.9824603994252613,0.7393188872860385
mean_gt_cat,4ea758,poster,0.4997963041016492,0.47189252983404706,1.0043783282942997,1.0339110213918545,0.7604272077429591
mean_gt_cat,927a3c,web,0.2875217222654112,0.41320687191258987,1.4023256010111071,0.6608925587264973,0.6798777023233651
mean_gt_cat,ce9bfe,web,0.48644237670298873,0.5063257015530922,0.82723507604407,0.9893401239864216,0.7825278829365322
mean_gt_cat,bb34f1,poster,0.34421775797146636,0.48764240129394726,0.909761324166046,0.6912887601462726,0.7061292582027118
mean_gt_cat,69a8c4,web,0.13935604169400162,0.4463401839760231,1.1293780563332914,0.2170026338684438,0.5957030034545786
mean_gt_cat,0b81bd,poster,0.5785329127273553,0.47386129619366407,0.832369051826666,1.314083711707631,0.8181958644637091
mean_gt_cat,52a3d2,web,0.4144501310424748,0.4819483800283605,1.0120926980904192,0.6979535710038537,0.6855654634880823
mean_gt_cat,a4d155,web,0.5320301836652722,0.50255750466464,0.7835533588611236,0.9812447661142661,0.7507826943989424
mean_gt_cat,0f8ece,web,0.25166690081060716,0.44266183194581943,1.15698033766868,0.4175523296624698,0.6242642088582345
